           0           0           0           0           0           0           0           0           0           0
       0.001  3.2389e+19 2.67958e+32 1.23232e+12 4.05682e+18 1.00707e+32 2.73392e+11           0           0           0
       0.002 5.17802e+19 8.97002e+32 2.71318e+12 7.51253e+18  3.5537e+32 6.55011e+11           0           0           0
       0.003 6.54531e+19 1.55162e+33 4.15985e+12 9.89242e+18 6.65572e+32 1.05065e+12           0           0           0
       0.004 7.71713e+19 2.59651e+33 5.66563e+12 1.19066e+19 1.06321e+33 1.45212e+12           0           0           0
       0.005 8.85953e+19 3.52659e+33 7.16336e+12 1.34547e+19 1.53398e+33 1.85139e+12           0           0           0
       0.006 9.89927e+19 4.76576e+33 8.74697e+12 1.51634e+19 2.00342e+33 2.25483e+12           0           0           0
       0.007 1.08271e+20 6.06099e+33 1.03067e+13 1.67453e+19 2.53721e+33 2.66868e+12           0           0           0
       0.008 1.19085e+20 7.33404e+33 1.19243e+13 1.80233e+19 3.14784e+33 3.08195e+12           0           0           0
       0.009 1.28715e+20 8.92016e+33 1.36091e+13 1.93147e+19 3.76511e+33 3.49282e+12           0           0           0
        0.01 1.37812e+20 1.05031e+34  1.5287e+13 2.07095e+19 4.39612e+33 3.90861e+12           0           0           0
       0.011 1.48149e+20 1.21559e+34 1.70193e+13 2.20706e+19 5.06156e+33 4.33403e+12           0           0           0
       0.012 1.58123e+20 1.39334e+34 1.88325e+13 2.33288e+19 5.77688e+33 4.76142e+12           0           0           0
       0.013 1.67677e+20 1.59248e+34 2.06714e+13 2.45194e+19  6.5309e+33 5.18952e+12           0           0           0
       0.014 1.77906e+20  1.7903e+34 2.25542e+13 2.57303e+19 7.29209e+33 5.61897e+12           0           0           0
       0.015 1.88479e+20 1.99836e+34 2.45049e+13 2.69767e+19 8.06815e+33 6.05271e+12           0           0           0
       0.016 1.98828e+20  2.2302e+34 2.65286e+13 2.82396e+19 8.86874e+33 6.49323e+12           0           0           0
       0.017 2.09313e+20 2.47138e+34  2.8608e+13 2.95304e+19 9.67599e+33 6.93897e+12           0           0           0
       0.018 2.20291e+20 2.71811e+34 3.07477e+13 3.07921e+19 1.05167e+34 7.38756e+12           0           0           0
       0.019 2.31487e+20 2.97913e+34 3.29616e+13 3.20045e+19 1.14007e+34 7.83999e+12           0           0           0
        0.02 2.42773e+20 3.25814e+34 3.52522e+13 3.32286e+19  1.2289e+34 8.29498e+12           0           0           0
       0.021 2.54202e+20  3.5518e+34 3.76175e+13 3.44832e+19 1.31932e+34 8.75489e+12           0           0           0
