0.299		0.413732		0.538993		0.538993		0.538993
0.3		0.414148		0.538993		0.538993		0.538993
0.301		0.414529		0.538993		0.538993		0.538993
0.302		0.414961		0.538993		0.538993		0.538993
0.303		0.415432		0.538993		0.538993		0.538993
0.304		0.415903		0.538993		0.538993		0.538993
0.305		0.416374		0.538993		0.538993		0.538993
0.306		0.416841		0.538993		0.538993		0.538993
0.307		0.417304		0.538993		0.538993		0.538993
0.308		0.417763		0.538993		0.538993		0.538993
0.309		0.418218		0.538993		0.538993		0.538993
0.31		0.418668		0.538993		0.538993		0.538993
0.311		0.419116		0.538993		0.538993		0.538993
0.312		0.41956		0.538993		0.538993		0.538993
0.313		0.419997		0.538993		0.538993		0.538993
0.314		0.42047		0.538993		0.538993		0.538993
0.315		0.420948		0.538993		0.538993		0.538993
0.316		0.421419		0.538993		0.538993		0.538993
0.317		0.421884		0.538993		0.538993		0.538993
0.318		0.422345		0.538993		0.538993		0.538993
0.319		0.422799		0.538993		0.538993		0.538993
0.32		0.423247		0.538993		0.538993		0.538993
0.321		0.423684		0.538993		0.538993		0.538993
0.322		0.424113		0.538993		0.538993		0.538993
0.323		0.424537		0.538993		0.538993		0.538993
0.324		0.424949		0.538993		0.538993		0.538993
0.325		0.425353		0.538993		0.538993		0.538993
0.326		0.425774		0.538993		0.538993		0.538993
0.327		0.426161		0.538993		0.538993		0.538993
0.328		0.426558		0.538993		0.538993		0.538993
0.329		0.426966		0.538993		0.538993		0.538993
0.33		0.427376		0.538993		0.538993		0.538993
0.331		0.427785		0.538993		0.538993		0.538993
0.332		0.428194		0.538993		0.538993		0.538993
0.333		0.4286		0.538993		0.538993		0.538993
0.334		0.429002		0.538993		0.538993		0.538993
0.335		0.429401		0.538993		0.538993		0.538993
0.336		0.429798		0.538993		0.538993		0.538993
0.337		0.430192		0.538993		0.538993		0.538993
0.338		0.430607		0.538993		0.538993		0.538993
0.339		0.431034		0.538993		0.538993		0.538993
0.34		0.431455		0.538993		0.538993		0.538993
0.341		0.431872		0.538993		0.538993		0.538993
0.342		0.432283		0.538993		0.538993		0.538993
0.343		0.432691		0.538993		0.538993		0.538993
0.344		0.433094		0.538993		0.538993		0.538993
0.345		0.433493		0.538993		0.538993		0.538993
0.346		0.433887		0.538993		0.538993		0.538993
0.347		0.434274		0.538993		0.538993		0.538993
0.348		0.434655		0.538993		0.538993		0.538993
0.349		0.435032		0.538993		0.538993		0.538993
0.35		0.435404		0.538993		0.538993		0.538993
0.351		0.435803		0.538993		0.538993		0.538993
0.352		0.436194		0.538993		0.538993		0.538993
0.353		0.436572		0.538993		0.538993		0.538993
0.354		0.436931		0.538993		0.538993		0.538993
0.355		0.437262		0.538993		0.538993		0.538993
0.356		0.437616		0.538993		0.538993		0.538993
0.357		0.437973		0.538993		0.538993		0.538993
0.358		0.438332		0.538993		0.538993		0.538993
0.359		0.43869		0.538993		0.538993		0.538993
0.36		0.439046		0.538993		0.538993		0.538993
0.361		0.439399		0.538993		0.538993		0.538993
0.362		0.439749		0.538993		0.538993		0.538993
0.363		0.440097		0.538993		0.538993		0.538993
0.364		0.440475		0.538993		0.538993		0.538993
0.365		0.44085		0.538993		0.538993		0.538993
0.366		0.441222		0.538993		0.538993		0.538993
