           0           0           0           0           0           0           0           0           0           0           0           0           0
       0.001 9.37139e+19 1.22706e+33 4.58182e+12           0           0           0           0           0           0           0           0           0
       0.002 1.58895e+20 4.11742e+33 1.01646e+13           0           0           0           0           0           0           0           0           0
       0.003 2.01898e+20 7.53737e+33 1.58655e+13           0           0           0           0           0           0           0           0           0
       0.004 2.33595e+20 1.23585e+34 2.15193e+13           0           0           0           0           0           0           0           0           0
       0.005 2.64624e+20 1.71596e+34 2.71247e+13           0           0           0           0           0           0           0           0           0
       0.006 2.94004e+20 2.21872e+34 3.28247e+13           0           0           0           0           0           0           0           0           0
       0.007 3.17383e+20 2.88047e+34 3.85026e+13           0           0           0           0           0           0           0           0           0
       0.008 3.38335e+20  3.5494e+34 4.41542e+13           0           0           0           0           0           0           0           0           0
       0.009 3.60616e+20 4.22414e+34 4.98076e+13           0           0           0           0           0           0           0           0           0
        0.01 3.83799e+20 4.90132e+34 5.54832e+13           0           0           0           0           0           0           0           0           0
       0.011 4.03828e+20 5.66638e+34 6.11838e+13           0           0           0           0           0           0           0           0           0
       0.012 4.20407e+20 6.52668e+34 6.68882e+13           0           0           0           0           0           0           0           0           0
       0.013 4.37136e+20 7.39016e+34 7.25625e+13           0           0           0           0           0           0           0           0           0
       0.014 4.54857e+20 8.24287e+34 7.82346e+13           0           0           0           0           0           0           0           0           0
       0.015 4.73009e+20 9.10553e+34 8.39246e+13           0           0           0           0           0           0           0           0           0
       0.016 4.90993e+20 9.97806e+34 8.96382e+13           0           0           0           0           0           0           0           0           0
       0.017 5.06786e+20 1.09645e+35 9.53706e+13           0           0           0           0           0           0           0           0           0
       0.018 5.20586e+20 1.20017e+35 1.01078e+14           0           0           0           0           0           0           0           0           0
       0.019 5.34666e+20  1.3049e+35 1.06785e+14           0           0           0           0           0           0           0           0           0
        0.02 5.49262e+20 1.40911e+35 1.12499e+14           0           0           0           0           0           0           0           0           0
       0.021 5.64091e+20 1.51373e+35 1.18218e+14           0           0           0           0           0           0           0           0           0
       0.022 5.79212e+20 1.61903e+35 1.23946e+14           0           0           0           0           0           0           0           0           0
       0.023 5.94594e+20 1.72369e+35 1.29683e+14           0           0           0           0           0           0           0           0           0
       0.024 6.08364e+20 1.83843e+35 1.35435e+14           0           0           0           0           0           0           0           0           0
       0.025 6.20399e+20 1.96097e+35 1.41185e+14           0           0           0           0           0           0           0           0           0
       0.026 6.32506e+20 2.08461e+35  1.4694e+14           0           0           0           0           0           0           0           0           0
