           0           0           0           0           0           0           0           0           0           0           0           0           0
       0.001 4.38767e+19 1.12086e+33 2.91921e+12           0           0           0           0           0           0           0           0           0
       0.002 7.33167e+19 3.45401e+33 6.33152e+12           0           0           0           0           0           0           0           0           0
       0.003 9.27743e+19 6.56085e+33 9.87688e+12           0           0           0           0           0           0           0           0           0
       0.004 1.07457e+20 1.06071e+34 1.33562e+13           0           0           0           0           0           0           0           0           0
       0.005 1.22042e+20 1.46218e+34 1.68499e+13           0           0           0           0           0           0           0           0           0
       0.006 1.34734e+20 1.94005e+34 2.03812e+13           0           0           0           0           0           0           0           0           0
       0.007 1.44866e+20 2.49238e+34 2.38904e+13           0           0           0           0           0           0           0           0           0
       0.008 1.55014e+20  3.0558e+34 2.73698e+13           0           0           0           0           0           0           0           0           0
       0.009 1.65856e+20 3.61567e+34 3.08709e+13           0           0           0           0           0           0           0           0           0
        0.01 1.75579e+20 4.21276e+34 3.43991e+13           0           0           0           0           0           0           0           0           0
       0.011 1.83772e+20 4.93461e+34 3.79151e+13           0           0           0           0           0           0           0           0           0
       0.012 1.91615e+20 5.64528e+34   4.142e+13           0           0           0           0           0           0           0           0           0
       0.013  1.9963e+20 6.36857e+34 4.49186e+13           0           0           0           0           0           0           0           0           0
       0.014 2.08067e+20 7.08859e+34 4.84204e+13           0           0           0           0           0           0           0           0           0
       0.015 2.16343e+20 7.81529e+34 5.19464e+13           0           0           0           0           0           0           0           0           0
       0.016 2.23408e+20  8.6505e+34 5.54724e+13           0           0           0           0           0           0           0           0           0
       0.017 2.29796e+20 9.53009e+34 5.89888e+13           0           0           0           0           0           0           0           0           0
       0.018 2.36456e+20 1.03964e+35 6.24985e+13           0           0           0           0           0           0           0           0           0
       0.019 2.43182e+20 1.12683e+35  6.6009e+13           0           0           0           0           0           0           0           0           0
        0.02 2.49953e+20 1.21491e+35 6.95222e+13           0           0           0           0           0           0           0           0           0
       0.021 2.57005e+20 1.30299e+35 7.30414e+13           0           0           0           0           0           0           0           0           0
       0.022 2.63595e+20  1.3934e+35 7.65768e+13           0           0           0           0           0           0           0           0           0
       0.023 2.69267e+20 1.49643e+35 8.01071e+13           0           0           0           0           0           0           0           0           0
       0.024 2.74761e+20 1.59848e+35 8.36266e+13           0           0           0           0           0           0           0           0           0
       0.025 2.80478e+20 1.70158e+35  8.7148e+13           0           0           0           0           0           0           0           0           0
       0.026 2.86313e+20  1.8038e+35 9.06707e+13           0           0           0           0           0           0           0           0           0
       0.027 2.92147e+20 1.90663e+35  9.4194e+13           0           0           0           0           0           0           0           0           0
       0.028 2.98017e+20 2.00979e+35 9.77197e+13           0           0           0           0           0           0           0           0           0
       0.029 3.03966e+20 2.11377e+35 1.01253e+14           0           0           0           0           0           0           0           0           0
        0.03 3.09537e+20 2.22361e+35 1.04792e+14           0           0           0           0           0           0           0           0           0
       0.031 3.14497e+20 2.34066e+35 1.08334e+14           0           0           0           0           0           0           0           0           0
       0.032 3.19338e+20 2.45837e+35 1.11866e+14           0           0           0           0           0           0           0           0           0
       0.033 3.24331e+20 2.57545e+35 1.15395e+14           0           0           0           0           0           0           0           0           0
       0.034  3.2944e+20 2.69322e+35 1.18926e+14           0           0           0           0           0           0           0           0           0
       0.035 3.34655e+20 2.81106e+35 1.22463e+14           0           0           0           0           0           0           0           0           0
       0.036 3.39841e+20 2.92906e+35 1.26003e+14           0           0           0           0           0           0           0           0           0
       0.037 3.45006e+20 3.04728e+35 1.29541e+14           0           0           0           0           0           0           0           0           0
       0.038 3.50183e+20 3.16608e+35 1.33085e+14           0           0           0           0           0           0           0           0           0
       0.039 3.55003e+20 3.29292e+35 1.36634e+14           0           0           0           0           0           0           0           0           0
        0.04 3.59527e+20 3.42472e+35 1.40182e+14           0           0           0           0           0           0           0           0           0
       0.041 3.63984e+20 3.55671e+35 1.43731e+14           0           0           0           0           0           0           0           0           0
       0.042 3.68416e+20  3.6892e+35 1.47277e+14           0           0           0           0           0           0           0           0           0
       0.043 3.72954e+20 3.82101e+35 1.50818e+14           0           0           0           0           0           0           0           0           0
       0.044 3.77576e+20 3.95311e+35 1.54362e+14           0           0           0           0           0           0           0           0           0
       0.045 3.82258e+20 4.08587e+35 1.57912e+14           0           0           0           0           0           0           0           0           0
       0.046 3.86979e+20 4.21872e+35 1.61466e+14           0           0           0           0           0           0           0           0           0
       0.047 3.91671e+20 4.35179e+35 1.65022e+14           0           0           0           0           0           0           0           0           0
       0.048 3.96268e+20 4.48518e+35 1.68579e+14           0           0           0           0           0           0           0           0           0
       0.049 4.00581e+20 4.62713e+35 1.72138e+14           0           0           0           0           0           0           0           0           0
        0.05 4.04657e+20 4.77372e+35 1.75698e+14           0           0           0           0           0           0           0           0           0
       0.051 4.08794e+20 4.91979e+35 1.79257e+14           0           0           0           0           0           0           0           0           0
       0.052 4.12981e+20  5.0655e+35 1.82818e+14           0           0           0           0           0           0           0           0           0
       0.053 4.17109e+20 5.21242e+35  1.8638e+14           0           0           0           0           0           0           0           0           0
       0.054 4.21237e+20 5.35904e+35 1.89939e+14           0           0           0           0           0           0           0           0           0
       0.055 4.25445e+20 5.50551e+35 1.93498e+14           0           0           0           0           0           0           0           0           0
       0.056 4.29711e+20 5.65224e+35 1.97061e+14           0           0           0           0           0           0           0           0           0
       0.057 4.34027e+20 5.79944e+35 2.00627e+14           0           0           0           0           0           0           0           0           0
       0.058 4.38385e+20 5.94693e+35 2.04199e+14           0           0           0           0           0           0           0           0           0
       0.059 4.42627e+20 6.09463e+35 2.07774e+14           0           0           0           0           0           0           0           0           0
        0.06 4.46545e+20 6.25156e+35 2.11349e+14           0           0           0           0           0           0           0           0           0
       0.061 4.50298e+20 6.41105e+35 2.14921e+14           0           0           0           0           0           0           0           0           0
       0.062 4.54095e+20 6.57106e+35 2.18494e+14           0           0           0           0           0           0           0           0           0
       0.063 4.57943e+20 6.73122e+35 2.22067e+14           0           0           0           0           0           0           0           0           0
       0.064 4.61857e+20 6.89112e+35 2.25642e+14           0           0           0           0           0           0           0           0           0
       0.065  4.6577e+20 7.05113e+35  2.2922e+14           0           0           0           0           0           0           0           0           0
       0.066  4.6963e+20 7.21228e+35 2.32799e+14           0           0           0           0           0           0           0           0           0
       0.067 4.73495e+20 7.37299e+35 2.36378e+14           0           0           0           0           0           0           0           0           0
       0.068 4.77419e+20 7.53365e+35 2.39956e+14           0           0           0           0           0           0           0           0           0
       0.069 4.81391e+20 7.69453e+35 2.43537e+14           0           0           0           0           0           0           0           0           0
        0.07 4.85397e+20 7.85578e+35 2.47122e+14           0           0           0           0           0           0           0           0           0
       0.071 4.89368e+20  8.0175e+35 2.50712e+14           0           0           0           0           0           0           0           0           0
       0.072 4.93115e+20 8.18746e+35 2.54304e+14           0           0           0           0           0           0           0           0           0
       0.073 4.96647e+20 8.36127e+35 2.57896e+14           0           0           0           0           0           0           0           0           0
       0.074 5.00167e+20 8.53443e+35 2.61486e+14           0           0           0           0           0           0           0           0           0
       0.075  5.0373e+20 8.70778e+35 2.65076e+14           0           0           0           0           0           0           0           0           0
       0.076 5.07334e+20 8.88159e+35 2.68665e+14           0           0           0           0           0           0           0           0           0
       0.077 5.10981e+20 9.05509e+35 2.72257e+14           0           0           0           0           0           0           0           0           0
       0.078 5.14667e+20 9.22876e+35 2.75851e+14           0           0           0           0           0           0           0           0           0
       0.079 5.18378e+20 9.40254e+35 2.79447e+14           0           0           0           0           0           0           0           0           0
        0.08 5.22047e+20   9.577e+35 2.83046e+14           0           0           0           0           0           0           0           0           0
       0.081 5.25686e+20 9.75174e+35 2.86645e+14           0           0           0           0           0           0           0           0           0
       0.082 5.29358e+20 9.92643e+35 2.90246e+14           0           0           0           0           0           0           0           0           0
       0.083 5.33072e+20 1.01011e+36 2.93847e+14           0           0           0           0           0           0           0           0           0
       0.084 5.36767e+20  1.0276e+36 2.97451e+14           0           0           0           0           0           0           0           0           0
       0.085 5.40289e+20 1.04597e+36 3.01058e+14           0           0           0           0           0           0           0           0           0
       0.086 5.43701e+20 1.06456e+36 3.04667e+14           0           0           0           0           0           0           0           0           0
       0.087 5.47111e+20  1.0832e+36 3.08277e+14           0           0           0           0           0           0           0           0           0
       0.088 5.50485e+20 1.10186e+36 3.11887e+14           0           0           0           0           0           0           0           0           0
       0.089 5.53856e+20 1.12051e+36 3.15496e+14           0           0           0           0           0           0           0           0           0
        0.09 5.57259e+20 1.13917e+36 3.19106e+14           0           0           0           0           0           0           0           0           0
       0.091 5.60693e+20 1.15787e+36 3.22717e+14           0           0           0           0           0           0           0           0           0
       0.092 5.64158e+20 1.17655e+36 3.26329e+14           0           0           0           0           0           0           0           0           0
       0.093 5.67653e+20 1.19524e+36 3.29943e+14           0           0           0           0           0           0           0           0           0
       0.094 5.71171e+20 1.21396e+36  3.3356e+14           0           0           0           0           0           0           0           0           0
       0.095 5.74694e+20  1.2327e+36  3.3718e+14           0           0           0           0           0           0           0           0           0
       0.096 5.78179e+20 1.25152e+36 3.40802e+14           0           0           0           0           0           0           0           0           0
       0.097  5.8165e+20 1.27034e+36 3.44425e+14           0           0           0           0           0           0           0           0           0
       0.098 5.85097e+20 1.28914e+36 3.48048e+14           0           0           0           0           0           0           0           0           0
       0.099 5.88405e+20 1.30881e+36 3.51673e+14           0           0           0           0           0           0           0           0           0
         0.1 5.91628e+20 1.32871e+36 3.55299e+14           0           0           0           0           0           0           0           0           0
       0.101 5.94877e+20 1.34856e+36 3.58926e+14           0           0           0           0           0           0           0           0           0
       0.102 5.98146e+20 1.36845e+36 3.62555e+14           0           0           0           0           0           0           0           0           0
       0.103 6.01435e+20 1.38839e+36 3.66186e+14           0           0           0           0           0           0           0           0           0
       0.104 6.04714e+20 1.40828e+36 3.69817e+14           0           0           0           0           0           0           0           0           0
       0.105 6.07965e+20 1.42821e+36 3.73448e+14           0           0           0           0           0           0           0           0           0
       0.106 6.11222e+20 1.44817e+36  3.7708e+14           0           0           0           0           0           0           0           0           0
       0.107 6.14497e+20 1.46817e+36 3.80714e+14           0           0           0           0           0           0           0           0           0
       0.108 6.17799e+20 1.48815e+36  3.8435e+14           0           0           0           0           0           0           0           0           0
       0.109 6.21128e+20 1.50813e+36 3.87986e+14           0           0           0           0           0           0           0           0           0
        0.11 6.24481e+20 1.52814e+36 3.91625e+14           0           0           0           0           0           0           0           0           0
       0.111 6.27853e+20 1.54817e+36 3.95266e+14           0           0           0           0           0           0           0           0           0
       0.112 6.31235e+20 1.56822e+36 3.98911e+14           0           0           0           0           0           0           0           0           0
       0.113 6.34515e+20 1.58838e+36 4.02558e+14           0           0           0           0           0           0           0           0           0
       0.114 6.37635e+20 1.60945e+36 4.06205e+14           0           0           0           0           0           0           0           0           0
       0.115 6.40706e+20  1.6305e+36 4.09852e+14           0           0           0           0           0           0           0           0           0
       0.116 6.43798e+20 1.65163e+36 4.13499e+14           0           0           0           0           0           0           0           0           0
       0.117 6.46915e+20  1.6727e+36 4.17148e+14           0           0           0           0           0           0           0           0           0
       0.118 6.50053e+20 1.69379e+36 4.20797e+14           0           0           0           0           0           0           0           0           0
       0.119 6.53208e+20 1.71492e+36 4.24448e+14           0           0           0           0           0           0           0           0           0
        0.12 6.56382e+20 1.73608e+36 4.28101e+14           0           0           0           0           0           0           0           0           0
       0.121 6.59577e+20 1.75719e+36 4.31756e+14           0           0           0           0           0           0           0           0           0
       0.122 6.62749e+20 1.77835e+36 4.35412e+14           0           0           0           0           0           0           0           0           0
       0.123  6.6589e+20 1.79956e+36 4.39069e+14           0           0           0           0           0           0           0           0           0
       0.124 6.69039e+20  1.8208e+36 4.42728e+14           0           0           0           0           0           0           0           0           0
       0.125 6.72209e+20 1.84205e+36 4.46388e+14           0           0           0           0           0           0           0           0           0
       0.126 6.75404e+20 1.86328e+36 4.50049e+14           0           0           0           0           0           0           0           0           0
       0.127 6.78612e+20 1.88454e+36 4.53713e+14           0           0           0           0           0           0           0           0           0
       0.128 6.81829e+20 1.90583e+36 4.57378e+14           0           0           0           0           0           0           0           0           0
       0.129 6.84975e+20 1.92745e+36 4.61046e+14           0           0           0           0           0           0           0           0           0
        0.13 6.88026e+20 1.94965e+36 4.64715e+14           0           0           0           0           0           0           0           0           0
       0.131 6.91049e+20 1.97188e+36 4.68386e+14           0           0           0           0           0           0           0           0           0
       0.132 6.94046e+20 1.99414e+36 4.72058e+14           0           0           0           0           0           0           0           0           0
       0.133  6.9703e+20 2.01644e+36  4.7573e+14           0           0           0           0           0           0           0           0           0
       0.134 7.00033e+20 2.03872e+36 4.79402e+14           0           0           0           0           0           0           0           0           0
       0.135 7.03059e+20   2.061e+36 4.83075e+14           0           0           0           0           0           0           0           0           0
       0.136 7.06097e+20  2.0833e+36 4.86749e+14           0           0           0           0           0           0           0           0           0
       0.137 7.09145e+20 2.10565e+36 4.90426e+14           0           0           0           0           0           0           0           0           0
       0.138 7.12212e+20 2.12799e+36 4.94104e+14           0           0           0           0           0           0           0           0           0
       0.139 7.15302e+20 2.15033e+36 4.97784e+14           0           0           0           0           0           0           0           0           0
        0.14 7.18408e+20 2.17267e+36 5.01465e+14           0           0           0           0           0           0           0           0           0
       0.141 7.21504e+20 2.19503e+36 5.05149e+14           0           0           0           0           0           0           0           0           0
       0.142 7.24568e+20 2.21748e+36 5.08835e+14           0           0           0           0           0           0           0           0           0
       0.143 7.27624e+20 2.23995e+36 5.12521e+14           0           0           0           0           0           0           0           0           0
       0.144 7.30696e+20 2.26242e+36  5.1621e+14           0           0           0           0           0           0           0           0           0
       0.145 7.33754e+20 2.28489e+36 5.19899e+14           0           0           0           0           0           0           0           0           0
       0.146 7.36729e+20 2.30809e+36  5.2359e+14           0           0           0           0           0           0           0           0           0
       0.147 7.39654e+20 2.33139e+36 5.27282e+14           0           0           0           0           0           0           0           0           0
       0.148 7.42592e+20 2.35477e+36 5.30976e+14           0           0           0           0           0           0           0           0           0
       0.149 7.45546e+20 2.37811e+36  5.3467e+14           0           0           0           0           0           0           0           0           0
        0.15 7.48512e+20 2.40148e+36 5.38367e+14           0           0           0           0           0           0           0           0           0
       0.151 7.51476e+20 2.42486e+36 5.42065e+14           0           0           0           0           0           0           0           0           0
       0.152 7.54414e+20 2.44831e+36 5.45764e+14           0           0           0           0           0           0           0           0           0
       0.153 7.57342e+20 2.47175e+36 5.49464e+14           0           0           0           0           0           0           0           0           0
       0.154 7.60286e+20 2.49519e+36 5.53165e+14           0           0           0           0           0           0           0           0           0
       0.155 7.63241e+20 2.51867e+36 5.56867e+14           0           0           0           0           0           0           0           0           0
       0.156 7.66212e+20 2.54216e+36  5.6057e+14           0           0           0           0           0           0           0           0           0
       0.157   7.693e+20 2.56568e+36 5.64284e+14           0           0           0           0           0           0           0           0           0
       0.158 7.72687e+20 2.58924e+36 5.68049e+14           0           0           0           0           0           0           0           0           0
       0.159 7.76384e+20 2.61287e+36 5.71873e+14           0           0           0           0           0           0           0           0           0
        0.16 7.80068e+20 2.63658e+36  5.7572e+14           0           0           0           0           0           0           0           0           0
       0.161 7.83448e+20 2.66038e+36 5.79566e+14           0           0           0           0           0           0           0           0           0
       0.162 7.86585e+20 2.68429e+36 5.83409e+14           0           0           0           0           0           0           0           0           0
       0.163 7.89649e+20 2.70864e+36  5.8725e+14           0           0           0           0           0           0           0           0           0
       0.164 7.92751e+20 2.73335e+36 5.91088e+14           0           0           0           0           0           0           0           0           0
       0.165 7.95919e+20 2.75803e+36 5.94929e+14           0           0           0           0           0           0           0           0           0
       0.166 7.99114e+20 2.78275e+36 5.98777e+14           0           0           0           0           0           0           0           0           0
       0.167 8.02273e+20 2.80755e+36 6.02632e+14           0           0           0           0           0           0           0           0           0
       0.168 8.05331e+20 2.83244e+36 6.06489e+14           0           0           0           0           0           0           0           0           0
       0.169 8.08304e+20 2.85745e+36 6.10346e+14           0           0           0           0           0           0           0           0           0
        0.17 8.11291e+20 2.88245e+36 6.14203e+14           0           0           0           0           0           0           0           0           0
       0.171 8.14347e+20 2.90741e+36 6.18055e+14           0           0           0           0           0           0           0           0           0
       0.172 8.17449e+20 2.93234e+36 6.21908e+14           0           0           0           0           0           0           0           0           0
       0.173 8.20539e+20 2.95732e+36 6.25765e+14           0           0           0           0           0           0           0           0           0
       0.174 8.23601e+20 2.98237e+36 6.29624e+14           0           0           0           0           0           0           0           0           0
       0.175 8.26663e+20 3.00745e+36 6.33488e+14           0           0           0           0           0           0           0           0           0
       0.176 8.29737e+20 3.03258e+36 6.37355e+14           0           0           0           0           0           0           0           0           0
       0.177 8.32832e+20 3.05771e+36 6.41224e+14           0           0           0           0           0           0           0           0           0
       0.178 8.35952e+20 3.08284e+36 6.45094e+14           0           0           0           0           0           0           0           0           0
       0.179 8.39065e+20 3.10801e+36 6.48967e+14           0           0           0           0           0           0           0           0           0
        0.18  8.4213e+20  3.1333e+36 6.52842e+14           0           0           0           0           0           0           0           0           0
       0.181 8.45108e+20   3.159e+36  6.5672e+14           0           0           0           0           0           0           0           0           0
       0.182 8.48041e+20 3.18507e+36 6.60597e+14           0           0           0           0           0           0           0           0           0
       0.183 8.50996e+20 3.21114e+36 6.64475e+14           0           0           0           0           0           0           0           0           0
       0.184  8.5395e+20  3.2372e+36 6.68354e+14           0           0           0           0           0           0           0           0           0
       0.185 8.56881e+20 3.26333e+36 6.72235e+14           0           0           0           0           0           0           0           0           0
       0.186 8.59801e+20  3.2895e+36 6.76118e+14           0           0           0           0           0           0           0           0           0
       0.187 8.62726e+20 3.31571e+36 6.80004e+14           0           0           0           0           0           0           0           0           0
       0.188 8.65668e+20 3.34191e+36 6.83891e+14           0           0           0           0           0           0           0           0           0
       0.189  8.6863e+20 3.36811e+36 6.87779e+14           0           0           0           0           0           0           0           0           0
        0.19 8.71613e+20 3.39431e+36 6.91667e+14           0           0           0           0           0           0           0           0           0
       0.191 8.74612e+20 3.42053e+36 6.95558e+14           0           0           0           0           0           0           0           0           0
       0.192 8.77624e+20 3.44676e+36 6.99451e+14           0           0           0           0           0           0           0           0           0
       0.193 8.80648e+20 3.47299e+36 7.03347e+14           0           0           0           0           0           0           0           0           0
       0.194 8.83683e+20 3.49924e+36 7.07246e+14           0           0           0           0           0           0           0           0           0
