           0           0           0           0           0           0           0           0           0           0           0           0           0
       0.001 1.01597e+20 1.38124e+33  4.9576e+12           0           0           0           0           0           0           0           0           0
       0.002 1.68719e+20 4.19847e+33 1.07107e+13           0           0           0           0           0           0           0           0           0
       0.003 2.12759e+20  8.0837e+33 1.66408e+13           0           0           0           0           0           0           0           0           0
       0.004 2.45918e+20 1.26695e+34 2.24106e+13           0           0           0           0           0           0           0           0           0
       0.005 2.80048e+20 1.74483e+34 2.82454e+13           0           0           0           0           0           0           0           0           0
       0.006 3.08429e+20  2.3239e+34 3.41368e+13           0           0           0           0           0           0           0           0           0
       0.007 3.31526e+20 2.96755e+34 3.99507e+13           0           0           0           0           0           0           0           0           0
       0.008 3.55486e+20 3.63109e+34  4.5799e+13           0           0           0           0           0           0           0           0           0
       0.009 3.80535e+20 4.28449e+34  5.1625e+13           0           0           0           0           0           0           0           0           0
        0.01 4.02469e+20 5.02413e+34 5.75156e+13           0           0           0           0           0           0           0           0           0
       0.011 4.20627e+20 5.86101e+34 6.33722e+13           0           0           0           0           0           0           0           0           0
       0.012  4.3893e+20 6.70293e+34 6.92312e+13           0           0           0           0           0           0           0           0           0
       0.013 4.58049e+20 7.53837e+34 7.50621e+13           0           0           0           0           0           0           0           0           0
       0.014 4.77958e+20 8.38082e+34 8.09271e+13           0           0           0           0           0           0           0           0           0
       0.015 4.96202e+20 9.25603e+34 8.68247e+13           0           0           0           0           0           0           0           0           0
       0.016 5.11964e+20 1.02728e+35 9.26976e+13           0           0           0           0           0           0           0           0           0
       0.017 5.26992e+20 1.12918e+35 9.85736e+13           0           0           0           0           0           0           0           0           0
       0.018 5.42304e+20 1.23132e+35 1.04437e+14           0           0           0           0           0           0           0           0           0
       0.019  5.5818e+20 1.33366e+35  1.1031e+14           0           0           0           0           0           0           0           0           0
        0.02 5.74456e+20 1.43655e+35 1.16198e+14           0           0           0           0           0           0           0           0           0
       0.021 5.90585e+20 1.53942e+35 1.22087e+14           0           0           0           0           0           0           0           0           0
       0.022 6.05027e+20 1.65328e+35 1.27986e+14           0           0           0           0           0           0           0           0           0
       0.023  6.1798e+20 1.77272e+35 1.33885e+14           0           0           0           0           0           0           0           0           0
       0.024 6.30909e+20 1.89378e+35 1.39788e+14           0           0           0           0           0           0           0           0           0
       0.025 6.44167e+20 2.01358e+35 1.45675e+14           0           0           0           0           0           0           0           0           0
       0.026 6.57889e+20 2.13379e+35 1.51571e+14           0           0           0           0           0           0           0           0           0
       0.027 6.71823e+20 2.25414e+35 1.57474e+14           0           0           0           0           0           0           0           0           0
       0.028  6.8587e+20 2.37489e+35 1.63383e+14           0           0           0           0           0           0           0           0           0
       0.029 6.99336e+20 2.49647e+35 1.69307e+14           0           0           0           0           0           0           0           0           0
        0.03 7.11472e+20 2.63399e+35 1.75236e+14           0           0           0           0           0           0           0           0           0
       0.031 7.22877e+20 2.77189e+35  1.8116e+14           0           0           0           0           0           0           0           0           0
       0.032 7.34406e+20 2.90962e+35 1.87077e+14           0           0           0           0           0           0           0           0           0
       0.033 7.46241e+20 3.04716e+35 1.92995e+14           0           0           0           0           0           0           0           0           0
       0.034 7.58338e+20 3.18541e+35 1.98922e+14           0           0           0           0           0           0           0           0           0
       0.035 7.70521e+20 3.32356e+35 2.04857e+14           0           0           0           0           0           0           0           0           0
       0.036 7.82772e+20  3.4619e+35 2.10793e+14           0           0           0           0           0           0           0           0           0
       0.037 7.95236e+20 3.60043e+35 2.16735e+14           0           0           0           0           0           0           0           0           0
       0.038 8.07122e+20 3.74176e+35 2.22686e+14           0           0           0           0           0           0           0           0           0
       0.039 8.17869e+20 3.89712e+35  2.2864e+14           0           0           0           0           0           0           0           0           0
        0.04 8.28168e+20 4.05306e+35 2.34595e+14           0           0           0           0           0           0           0           0           0
       0.041 8.38615e+20 4.20831e+35 2.40549e+14           0           0           0           0           0           0           0           0           0
       0.042 8.49308e+20 4.36376e+35 2.46505e+14           0           0           0           0           0           0           0           0           0
       0.043  8.6023e+20 4.51908e+35 2.52465e+14           0           0           0           0           0           0           0           0           0
       0.044 8.71219e+20 4.67413e+35 2.58428e+14           0           0           0           0           0           0           0           0           0
       0.045 8.82227e+20 4.82948e+35 2.64394e+14           0           0           0           0           0           0           0           0           0
       0.046 8.93402e+20 4.98532e+35 2.70367e+14           0           0           0           0           0           0           0           0           0
       0.047  9.0477e+20 5.14084e+35 2.76346e+14           0           0           0           0           0           0           0           0           0
       0.048 9.15527e+20 5.30036e+35 2.82338e+14           0           0           0           0           0           0           0           0           0
       0.049 9.25256e+20 5.47348e+35 2.88331e+14           0           0           0           0           0           0           0           0           0
        0.05 9.34748e+20 5.64663e+35 2.94322e+14           0           0           0           0           0           0           0           0           0
       0.051 9.44456e+20 5.81886e+35 3.00313e+14           0           0           0           0           0           0           0           0           0
       0.052 9.54381e+20 5.99086e+35 3.06305e+14           0           0           0           0           0           0           0           0           0
       0.053 9.64436e+20 6.16274e+35 3.12303e+14           0           0           0           0           0           0           0           0           0
       0.054 9.74477e+20 6.33498e+35 3.18307e+14           0           0           0           0           0           0           0           0           0
       0.055 9.84521e+20 6.50757e+35 3.24314e+14           0           0           0           0           0           0           0           0           0
       0.056 9.94721e+20 6.68043e+35 3.30327e+14           0           0           0           0           0           0           0           0           0
       0.057 1.00512e+21 6.85256e+35 3.36344e+14           0           0           0           0           0           0           0           0           0
       0.058 1.01568e+21 7.02449e+35 3.42367e+14           0           0           0           0           0           0           0           0           0
       0.059 1.03169e+21 7.19959e+35   3.484e+14           0           0           0           0           0           0           0           0           0
        0.06 1.06994e+21 7.39365e+35 3.56185e+14           0           0           0           0           0           0           0           0           0
       0.061 1.11517e+21 7.60556e+35 3.65847e+14           0           0           0           0           0           0           0           0           0
       0.062 1.14656e+21 7.82176e+35 3.75537e+14           0           0           0           0           0           0           0           0           0
       0.063 1.17266e+21 8.04962e+35 3.85202e+14           0           0           0           0           0           0           0           0           0
       0.064 1.19808e+21 8.27635e+35 3.94833e+14           0           0           0           0           0           0           0           0           0
       0.065 1.22144e+21 8.51157e+35 4.04546e+14           0           0           0           0           0           0           0           0           0
       0.066 1.24207e+21 8.75358e+35 4.14206e+14           0           0           0           0           0           0           0           0           0
       0.067 1.26299e+21  8.9964e+35 4.23872e+14           0           0           0           0           0           0           0           0           0
       0.068 1.28459e+21 9.23845e+35 4.33539e+14           0           0           0           0           0           0           0           0           0
       0.069 1.30466e+21 9.48821e+35 4.43269e+14           0           0           0           0           0           0           0           0           0
        0.07  1.3231e+21 9.74589e+35 4.52962e+14           0           0           0           0           0           0           0           0           0
       0.071 1.34151e+21 1.00042e+36 4.62659e+14           0           0           0           0           0           0           0           0           0
       0.072 1.35939e+21 1.02794e+36 4.72371e+14           0           0           0           0           0           0           0           0           0
       0.073 1.37718e+21 1.05546e+36  4.8208e+14           0           0           0           0           0           0           0           0           0
       0.074 1.39441e+21 1.08347e+36 4.91813e+14           0           0           0           0           0           0           0           0           0
       0.075 1.41048e+21 1.11236e+36 5.01551e+14           0           0           0           0           0           0           0           0           0
       0.076 1.42643e+21 1.14123e+36 5.11276e+14           0           0           0           0           0           0           0           0           0
       0.077 1.44286e+21 1.17004e+36 5.20995e+14           0           0           0           0           0           0           0           0           0
       0.078 1.45945e+21 1.19896e+36 5.30739e+14           0           0           0           0           0           0           0           0           0
       0.079 1.47607e+21 1.22795e+36 5.40493e+14           0           0           0           0           0           0           0           0           0
        0.08 1.49232e+21 1.25715e+36 5.50254e+14           0           0           0           0           0           0           0           0           0
       0.081 1.50803e+21 1.28743e+36 5.60018e+14           0           0           0           0           0           0           0           0           0
       0.082 1.52358e+21 1.31767e+36 5.69792e+14           0           0           0           0           0           0           0           0           0
       0.083 1.53907e+21 1.34808e+36  5.7957e+14           0           0           0           0           0           0           0           0           0
       0.084 1.55461e+21 1.37835e+36 5.89344e+14           0           0           0           0           0           0           0           0           0
       0.085 1.56992e+21 1.40989e+36 5.99126e+14           0           0           0           0           0           0           0           0           0
       0.086 1.58494e+21 1.44195e+36 6.08927e+14           0           0           0           0           0           0           0           0           0
       0.087 1.59962e+21 1.47409e+36 6.18743e+14           0           0           0           0           0           0           0           0           0
       0.088 1.61374e+21  1.5074e+36 6.28557e+14           0           0           0           0           0           0           0           0           0
       0.089 1.62774e+21 1.54075e+36 6.38372e+14           0           0           0           0           0           0           0           0           0
        0.09 1.64195e+21 1.57401e+36 6.48186e+14           0           0           0           0           0           0           0           0           0
       0.091 1.65617e+21 1.60736e+36 6.58015e+14           0           0           0           0           0           0           0           0           0
       0.092 1.67042e+21 1.64076e+36 6.67848e+14           0           0           0           0           0           0           0           0           0
       0.093 1.68491e+21 1.67407e+36 6.77681e+14           0           0           0           0           0           0           0           0           0
