           0           0           0           0           0           0           0           0           0           0
       0.001 3.11268e+19 2.64951e+32 1.19951e+12 3.69001e+18 9.58773e+31 2.53127e+11           0           0           0
       0.002 4.94652e+19 8.91287e+32 2.64162e+12 6.87784e+18 3.42776e+32 6.17054e+11           0           0           0
       0.003 6.23635e+19 1.53191e+33 4.02982e+12 9.04696e+18 6.48539e+32 9.89007e+11           0           0           0
       0.004 7.31335e+19 2.56268e+33 5.48102e+12 1.09466e+19 1.02784e+33 1.37004e+12           0           0           0
       0.005 8.35083e+19 3.48496e+33  6.9114e+12 1.23227e+19 1.49673e+33 1.74828e+12           0           0           0
       0.006 9.29766e+19 4.67478e+33 8.42453e+12 1.37921e+19 1.96352e+33 2.12605e+12           0           0           0
       0.007 1.00745e+20 5.97868e+33 9.89095e+12 1.52778e+19 2.47282e+33 2.51567e+12           0           0           0
       0.008 1.10348e+20 7.21089e+33 1.13943e+13 1.64509e+19 3.06672e+33 2.90593e+12           0           0           0
       0.009  1.1883e+20 8.63012e+33 1.29631e+13 1.75244e+19 3.69291e+33 3.29322e+12           0           0           0
        0.01 1.26022e+20 1.02827e+34 1.45076e+13  1.8699e+19  4.3192e+33 3.68022e+12           0           0           0
       0.011 1.34371e+20  1.1865e+34 1.60787e+13 1.98997e+19 4.97282e+33 4.07487e+12           0           0           0
       0.012 1.43116e+20 1.34634e+34 1.76991e+13 2.10276e+19 5.66874e+33 4.47553e+12           0           0           0
       0.013 1.50771e+20 1.54036e+34 1.93599e+13 2.20517e+19 6.40988e+33 4.87505e+12           0           0           0
       0.014 1.58184e+20 1.72854e+34 2.10147e+13 2.30403e+19  7.1839e+33 5.27521e+12           0           0           0
       0.015 1.66606e+20  1.9185e+34 2.27033e+13 2.40589e+19 7.96011e+33 5.67564e+12           0           0           0
       0.016 1.75075e+20 2.11783e+34 2.44412e+13  2.5093e+19 8.75675e+33 6.08018e+12           0           0           0
       0.017  1.8285e+20 2.34416e+34 2.62243e+13 2.61366e+19 9.57631e+33 6.48999e+12           0           0           0
       0.018 1.90649e+20 2.57055e+34 2.80216e+13 2.71963e+19  1.0402e+34 6.90313e+12           0           0           0
       0.019  1.9916e+20  2.7972e+34 2.98538e+13 2.82119e+19 1.12676e+34 7.31781e+12           0           0           0
        0.02 2.07846e+20 3.03246e+34 3.17323e+13 2.91741e+19 1.21763e+34 7.73484e+12           0           0           0
       0.021 2.16281e+20 3.28645e+34 3.36596e+13 3.01432e+19  1.3088e+34 8.15276e+12           0           0           0
       0.022 2.24533e+20 3.55705e+34 3.56252e+13 3.11293e+19 1.40147e+34 8.57377e+12           0           0           0
       0.023 2.33104e+20 3.83049e+34 3.76279e+13 3.21351e+19 1.49506e+34 8.99838e+12           0           0           0
       0.024 2.42051e+20 4.10711e+34 3.96779e+13 3.31801e+19 1.58918e+34 9.42688e+12           0           0           0
       0.025  2.5106e+20 4.39756e+34 4.17782e+13 3.42591e+19 1.68293e+34 9.85907e+12           0           0           0
       0.026 2.60084e+20 4.70067e+34 4.39282e+13 3.53191e+19 1.77979e+34  1.0295e+13           0           0           0
       0.027  2.6918e+20 5.01806e+34 4.61268e+13 3.63249e+19 1.88181e+34 1.07344e+13           0           0           0
       0.028  2.7836e+20 5.34596e+34 4.83705e+13 3.73209e+19 1.98542e+34 1.11762e+13           0           0           0
       0.029 2.87616e+20 5.68845e+34 5.06647e+13 3.83499e+19 2.08867e+34 1.16202e+13           0           0           0
        0.03  2.9701e+20 6.04084e+34 5.30142e+13 3.94128e+19 2.19177e+34 1.20676e+13           0           0           0
       0.031  3.0657e+20 6.40275e+34 5.54174e+13 4.05007e+19 2.29584e+34 1.25193e+13           0           0           0
       0.032 3.16221e+20 6.77829e+34 5.78734e+13 4.16176e+19  2.4001e+34 1.29752e+13           0           0           0
       0.033 3.25947e+20  7.1669e+34  6.0382e+13 4.27641e+19 2.50465e+34 1.34357e+13           0           0           0
       0.034 3.35715e+20 7.56841e+34 6.29379e+13 4.39162e+19 2.61061e+34 1.39014e+13           0           0           0
       0.035 3.45499e+20 7.98607e+34  6.5545e+13 4.50459e+19 2.72069e+34 1.43713e+13           0           0           0
       0.036  3.5528e+20  8.4185e+34 6.82045e+13 4.61662e+19 2.83352e+34 1.48448e+13           0           0           0
       0.037 3.65059e+20 8.86887e+34 7.09178e+13 4.73189e+19 2.94543e+34 1.53214e+13           0           0           0
       0.038 3.74947e+20 9.32854e+34 7.36831e+13  4.8509e+19 3.05689e+34 1.58022e+13           0           0           0
       0.039 3.84985e+20 9.79875e+34 7.64981e+13 4.97207e+19 3.16942e+34  1.6288e+13           0           0           0
        0.04 3.95033e+20  1.0281e+35 7.93599e+13 5.09546e+19 3.28298e+34  1.6779e+13           0           0           0
       0.041 4.04994e+20 1.07814e+35 8.22647e+13 5.22153e+19 3.39675e+34  1.7275e+13           0           0           0
       0.042 4.14923e+20 1.12969e+35 8.52141e+13 5.35046e+19 3.51135e+34 1.77767e+13           0           0           0
       0.043 4.24855e+20 1.18292e+35 8.82097e+13 5.48271e+19 3.62599e+34 1.82839e+13           0           0           0
       0.044 4.34703e+20 1.23776e+35 9.12522e+13 5.61688e+19 3.74138e+34 1.87969e+13           0           0           0
       0.045 4.44472e+20  1.2942e+35 9.43353e+13 5.75059e+19 3.86092e+34 1.93154e+13           0           0           0
       0.046 4.54344e+20 1.35197e+35 9.74591e+13 5.88561e+19 3.98194e+34 1.98391e+13           0           0           0
       0.047 4.64323e+20 1.41011e+35 1.00621e+14 6.02412e+19 4.10233e+34  2.0368e+13           0           0           0
       0.048 4.74148e+20 1.47014e+35 1.03822e+14 6.16526e+19  4.2239e+34  2.0903e+13           0           0           0
       0.049   4.838e+20 1.53197e+35 1.07055e+14 6.30865e+19  4.3471e+34 2.14445e+13           0           0           0
        0.05  4.9346e+20 1.59521e+35 1.10323e+14 6.45533e+19 4.47041e+34 2.19921e+13           0           0           0
       0.051  5.0314e+20 1.65976e+35 1.13626e+14 6.60588e+19 4.59392e+34 2.25463e+13           0           0           0
       0.052  5.1268e+20 1.72599e+35 1.16965e+14    6.76e+19 4.71782e+34 2.31074e+13           0           0           0
       0.053 5.22122e+20 1.79362e+35 1.20331e+14 6.91729e+19 4.84275e+34 2.36759e+13           0           0           0
       0.054 5.31616e+20 1.86221e+35 1.23724e+14 7.07732e+19 4.96909e+34 2.42519e+13           0           0           0
       0.055 5.41081e+20 1.93259e+35 1.27145e+14 7.23878e+19 5.09744e+34 2.48354e+13           0           0           0
       0.056 5.50376e+20 2.00432e+35 1.30597e+14 7.40062e+19 5.23042e+34 2.54261e+13           0           0           0
       0.057 5.59525e+20 2.07721e+35 1.34073e+14 7.56478e+19 5.36435e+34 2.60239e+13           0           0           0
       0.058 5.68671e+20 2.15154e+35 1.37572e+14 7.73271e+19 5.49841e+34 2.66291e+13           0           0           0
       0.059 5.77857e+20 2.22712e+35 1.41094e+14 7.90352e+19 5.63417e+34 2.72423e+13           0           0           0
        0.06 5.86973e+20 2.30387e+35 1.44644e+14 8.07715e+19 5.77172e+34 2.78636e+13           0           0           0
       0.061 5.95956e+20 2.38188e+35 1.48214e+14 8.25395e+19 5.91001e+34 2.84931e+13           0           0           0
       0.062 6.04873e+20 2.46106e+35 1.51799e+14 8.43361e+19 6.05009e+34 2.91313e+13           0           0           0
       0.063 6.13749e+20 2.54186e+35 1.55402e+14 8.61574e+19 6.19215e+34 2.97783e+13           0           0           0
       0.064 6.22564e+20 2.62413e+35 1.59026e+14 8.80031e+19 6.33636e+34 3.04341e+13           0           0           0
       0.065 6.31159e+20 2.70814e+35 1.62673e+14  8.9875e+19 6.48226e+34 3.10987e+13           0           0           0
       0.066 6.39621e+20 2.79335e+35 1.66334e+14 9.17698e+19 6.63019e+34 3.17726e+13           0           0           0
       0.067 6.48178e+20 2.87889e+35  1.7001e+14 9.36707e+19 6.78202e+34 3.24557e+13           0           0           0
       0.068 6.56818e+20 2.96536e+35 1.73702e+14 9.55769e+19 6.93881e+34 3.31478e+13           0           0           0
       0.069 6.65401e+20 3.05292e+35 1.77413e+14 9.75049e+19 7.09651e+34 3.38487e+13           0           0           0
        0.07 6.73762e+20 3.14224e+35 1.81136e+14 9.94558e+19 7.25654e+34 3.45589e+13           0           0           0
       0.071 6.81999e+20 3.23267e+35 1.84867e+14 1.01426e+20 7.41909e+34 3.52783e+13           0           0           0
       0.072 6.90253e+20 3.32412e+35  1.8861e+14 1.03412e+20 7.58397e+34 3.60071e+13           0           0           0
       0.073 6.98499e+20 3.41681e+35 1.92367e+14  1.0541e+20 7.75208e+34 3.67455e+13           0           0           0
       0.074 7.06584e+20 3.51107e+35 1.96141e+14  1.0742e+20 7.92318e+34 3.74933e+13           0           0           0
       0.075 7.14479e+20  3.6069e+35 1.99926e+14 1.09442e+20 8.09702e+34 3.82506e+13           0           0           0
       0.076 7.22374e+20 3.70343e+35 2.03718e+14 1.11476e+20 8.27391e+34 3.90173e+13           0           0           0
       0.077 7.30371e+20 3.80065e+35  2.0752e+14 1.13521e+20 8.45399e+34 3.97937e+13           0           0           0
       0.078 7.38434e+20   3.898e+35 2.11333e+14 1.15573e+20 8.63712e+34 4.05795e+13           0           0           0
       0.079 7.46332e+20 3.99674e+35 2.15157e+14 1.17623e+20 8.82409e+34 4.13747e+13           0           0           0
        0.08 7.53989e+20 4.09736e+35 2.18989e+14 1.19662e+20 9.01716e+34 4.21789e+13           0           0           0
       0.081 7.61599e+20   4.199e+35 2.22825e+14 1.21698e+20 9.21344e+34 4.29919e+13           0           0           0
       0.082 7.69239e+20 4.30147e+35  2.2667e+14 1.23737e+20 9.41289e+34 4.38137e+13           0           0           0
       0.083 7.76906e+20 4.40476e+35 2.30525e+14 1.25782e+20 9.61547e+34 4.46444e+13           0           0           0
       0.084   7.845e+20 4.50892e+35  2.3439e+14 1.27837e+20 9.82061e+34 4.54837e+13           0           0           0
       0.085 7.91915e+20 4.61474e+35 2.38263e+14  1.2989e+20 1.00291e+35 4.63317e+13           0           0           0
       0.086   7.993e+20 4.72113e+35 2.42139e+14 1.31933e+20 1.02423e+35 4.71882e+13           0           0           0
