           0           0           0           0           0           0           0           0           0           0
       0.001 2.99902e+19 2.62249e+32 1.16933e+12 3.31951e+18 9.04714e+31 2.31607e+11           0           0           0
       0.002 4.74589e+19 8.85794e+32 2.57743e+12 6.25528e+18 3.27672e+32  5.7779e+11           0           0           0
       0.003 5.97788e+19 1.51573e+33 3.91829e+12 8.21533e+18 6.30319e+32 9.24729e+11           0           0           0
       0.004 6.99068e+19 2.53251e+33 5.32756e+12  1.0007e+19 9.88224e+32 1.28527e+12           0           0           0
       0.005 7.94776e+19 3.45387e+33 6.70949e+12 1.12669e+19 1.44798e+33 1.64289e+12           0           0           0
       0.006 8.84675e+19 4.50787e+33 8.16425e+12 1.25034e+19 1.91404e+33 1.99738e+12           0           0           0
       0.007 9.53893e+19 5.90694e+33  9.5724e+12 1.38793e+19 2.40051e+33 2.36115e+12           0           0           0
       0.008  1.0392e+20  7.1343e+33 1.10085e+13  1.5018e+19 2.96383e+33 2.72924e+12           0           0           0
       0.009 1.12024e+20 8.38469e+33 1.24959e+13 1.59498e+19 3.58868e+33 3.09524e+12           0           0           0
        0.01 1.18418e+20 1.01401e+34  1.3972e+13 1.69299e+19 4.21298e+33 3.45799e+12           0           0           0
       0.011  1.2529e+20 1.16972e+34 1.54495e+13 1.79803e+19 4.85222e+33 3.82412e+12           0           0           0
       0.012  1.3331e+20  1.3249e+34  1.6959e+13 1.90097e+19 5.52124e+33 4.19767e+12           0           0           0
       0.013 1.40255e+20 1.49701e+34 1.85164e+13 1.99624e+19 6.23653e+33 4.57369e+12           0           0           0
       0.014 1.46217e+20 1.69547e+34 2.00598e+13  2.0827e+19 6.99679e+33 4.94841e+12           0           0           0
       0.015 1.53103e+20 1.87979e+34 2.16134e+13 2.16754e+19 7.77704e+33 5.32319e+12           0           0           0
       0.016 1.60546e+20 2.06821e+34 2.31977e+13 2.25547e+19 8.56127e+33 5.69823e+12           0           0           0
       0.017 1.67521e+20 2.26317e+34  2.4826e+13 2.34384e+19   9.368e+33 6.07709e+12           0           0           0
       0.018 1.73706e+20 2.49947e+34 2.64676e+13 2.43312e+19 1.01955e+34 6.46024e+12           0           0           0
       0.019 1.80244e+20 2.71617e+34 2.81123e+13 2.52406e+19 1.10266e+34 6.84594e+12           0           0           0
        0.02 1.87451e+20 2.93528e+34 2.97854e+13 2.61062e+19 1.18988e+34 7.23272e+12           0           0           0
       0.021 1.94798e+20 3.16102e+34 3.14914e+13 2.69132e+19 1.28186e+34 7.62129e+12           0           0           0
       0.022 2.01536e+20 3.40737e+34 3.32347e+13 2.77212e+19 1.37419e+34 8.01008e+12           0           0           0
       0.023 2.07924e+20 3.67498e+34 3.49942e+13 2.85428e+19 1.46761e+34 8.40065e+12           0           0           0
       0.024 2.14863e+20 3.92959e+34 3.67748e+13 2.93751e+19 1.56249e+34 8.79423e+12           0           0           0
       0.025 2.22235e+20 4.18777e+34 3.85851e+13 3.02327e+19 1.65788e+34 9.19054e+12           0           0           0
       0.026 2.29626e+20 4.45333e+34 4.04311e+13 3.11231e+19  1.7532e+34 9.58956e+12           0           0           0
       0.027 2.36775e+20 4.73836e+34 4.23114e+13 3.20184e+19 1.84954e+34 9.99171e+12           0           0           0
       0.028 2.43783e+20 5.03567e+34   4.422e+13 3.28652e+19 1.95079e+34 1.03964e+13           0           0           0
       0.029 2.50923e+20 5.34084e+34 4.61545e+13 3.36718e+19  2.0562e+34 1.08033e+13           0           0           0
        0.03 2.58343e+20 5.64994e+34 4.81229e+13 3.44869e+19 2.16167e+34 1.12113e+13           0           0           0
       0.031 2.65909e+20 5.96203e+34 5.01295e+13 3.53303e+19 2.26693e+34 1.16211e+13           0           0           0
       0.032 2.73486e+20 6.28641e+34 5.21722e+13 3.61947e+19 2.37242e+34 1.20333e+13           0           0           0
       0.033 2.81107e+20 6.62144e+34 5.42502e+13 3.70749e+19 2.47898e+34  1.2449e+13           0           0           0
       0.034 2.88766e+20 6.96705e+34  5.6364e+13 3.79771e+19 2.58546e+34 1.28673e+13           0           0           0
       0.035 2.96463e+20 7.32417e+34 5.85089e+13 3.88994e+19 2.69244e+34 1.32891e+13           0           0           0
       0.036 3.04212e+20 7.69074e+34 6.06911e+13 3.98209e+19 2.80079e+34 1.37149e+13           0           0           0
       0.037 3.11997e+20 8.06912e+34 6.29118e+13 4.07152e+19 2.91335e+34 1.41437e+13           0           0           0
       0.038 3.19886e+20 8.45819e+34 6.51728e+13 4.15917e+19 3.02898e+34 1.45748e+13           0           0           0
       0.039 3.27912e+20 8.85155e+34 6.74736e+13 4.24891e+19 3.14392e+34 1.50077e+13           0           0           0
        0.04 3.35995e+20 9.25679e+34 6.98123e+13 4.34152e+19 3.25795e+34  1.5443e+13           0           0           0
       0.041 3.44101e+20 9.67369e+34 7.21884e+13 4.43561e+19 3.37295e+34 1.58818e+13           0           0           0
       0.042 3.52242e+20 1.01011e+35 7.45991e+13 4.53087e+19 3.48901e+34 1.63242e+13           0           0           0
       0.043 3.60406e+20 1.05412e+35 7.70469e+13 4.62788e+19 3.60525e+34 1.67699e+13           0           0           0
       0.044 3.68583e+20 1.09947e+35  7.9534e+13 4.72672e+19 3.72194e+34 1.72192e+13           0           0           0
       0.045 3.76757e+20 1.14605e+35 8.20604e+13  4.8274e+19 3.83932e+34 1.76727e+13           0           0           0
       0.046 3.84943e+20 1.19409e+35 8.46255e+13  4.9301e+19 3.95641e+34 1.81299e+13           0           0           0
       0.047 3.93226e+20 1.24289e+35 8.72294e+13 5.03272e+19 4.07562e+34  1.8591e+13           0           0           0
       0.048 4.01629e+20 1.29226e+35 8.98693e+13 5.13422e+19 4.19882e+34 1.90555e+13           0           0           0
       0.049 4.10018e+20 1.34289e+35 9.25435e+13 5.23719e+19 4.32166e+34 1.95231e+13           0           0           0
        0.05 4.18341e+20 1.39501e+35 9.52514e+13 5.34267e+19 4.44404e+34 1.99941e+13           0           0           0
       0.051  4.2667e+20 1.44838e+35 9.79938e+13 5.44965e+19 4.56741e+34 2.04693e+13           0           0           0
       0.052 4.35021e+20 1.50302e+35 1.00771e+14  5.5579e+19 4.69211e+34 2.09489e+13           0           0           0
       0.053 4.43347e+20 1.55906e+35 1.03584e+14 5.66832e+19 4.81682e+34 2.14324e+13           0           0           0
       0.054 4.51614e+20 1.61651e+35 1.06432e+14 5.78145e+19 4.94123e+34 2.19201e+13           0           0           0
       0.055  4.5989e+20 1.67502e+35  1.0931e+14 5.89715e+19 5.06552e+34 2.24123e+13           0           0           0
       0.056  4.6823e+20  1.7346e+35  1.1222e+14  6.0152e+19 5.19016e+34 2.29092e+13           0           0           0
       0.057 4.76612e+20 1.79501e+35 1.15159e+14 6.13525e+19 5.31548e+34 2.34112e+13           0           0           0
       0.058 4.84917e+20 1.85668e+35  1.1813e+14 6.25638e+19 5.44207e+34 2.39183e+13           0           0           0
       0.059 4.93123e+20 1.91975e+35 1.21129e+14 6.37725e+19 5.57219e+34 2.44299e+13           0           0           0
        0.06 5.01333e+20 1.98407e+35 1.24155e+14 6.49891e+19  5.7043e+34 2.49461e+13           0           0           0
       0.061 5.09571e+20 2.04963e+35 1.27209e+14 6.62315e+19 5.83569e+34 2.54668e+13           0           0           0
       0.062 5.17789e+20 2.11637e+35 1.30292e+14  6.7499e+19 5.96748e+34 2.59925e+13           0           0           0
       0.063  5.2592e+20 2.18455e+35 1.33402e+14 6.87883e+19 6.10009e+34 2.65235e+13           0           0           0
       0.064 5.34011e+20 2.25354e+35 1.36533e+14 7.01023e+19 6.23312e+34 2.70597e+13           0           0           0
       0.065 5.42104e+20 2.32378e+35 1.39688e+14 7.14433e+19 6.36607e+34 2.76013e+13           0           0           0
       0.066  5.5017e+20 2.39565e+35 1.42866e+14 7.28079e+19 6.49988e+34 2.81487e+13           0           0           0
       0.067 5.58165e+20 2.46864e+35 1.46072e+14 7.41933e+19 6.63476e+34  2.8702e+13           0           0           0
       0.068 5.66071e+20 2.54256e+35 1.49299e+14 7.55986e+19 6.77087e+34 2.92613e+13           0           0           0
       0.069 5.73962e+20 2.61747e+35 1.52545e+14 7.70266e+19   6.908e+34 2.98267e+13           0           0           0
        0.07 5.81886e+20  2.6934e+35 1.55812e+14 7.84768e+19 7.04555e+34 3.03982e+13           0           0           0
