           0           0           0           0           0           0           0           0           0           0
       0.001 2.69574e+19 2.55462e+32 1.08719e+12 2.11448e+18 7.02708e+31  1.5527e+11           0           0           0
       0.002 4.22733e+19 8.68086e+32 2.40265e+12 4.33331e+18 2.66822e+32 4.41105e+11           0           0           0
       0.003  5.3269e+19 1.47669e+33 3.63068e+12 5.65353e+18 5.55876e+32 7.10222e+11           0           0           0
       0.004 6.21269e+19  2.4469e+33 4.94226e+12 6.91257e+18 8.54952e+32  9.9297e+11           0           0           0
       0.005 6.96976e+19 3.38325e+33 6.21605e+12 8.07489e+18 1.22403e+33 1.28176e+12           0           0           0
       0.006 7.81558e+19 4.30324e+33 7.52617e+12 8.82048e+18 1.68588e+33  1.5685e+12           0           0           0
       0.007 8.40316e+19  5.7205e+33 8.83746e+12  9.5574e+18 2.14944e+33 1.85071e+12           0           0           0
       0.008 9.00051e+19 6.98188e+33 1.01397e+13 1.04541e+19 2.61335e+33 2.13423e+12           0           0           0
       0.009 9.75951e+19  8.1501e+33 1.14555e+13 1.13201e+19 3.11274e+33 2.42739e+12           0           0           0
        0.01 1.03218e+20 9.68044e+33 1.28101e+13 1.20123e+19 3.68583e+33 2.72178e+12           0           0           0
       0.011 1.07621e+20 1.13282e+34  1.4127e+13 1.25848e+19 4.31201e+33 3.01393e+12           0           0           0
       0.012 1.13425e+20  1.2895e+34 1.54634e+13 1.31897e+19 4.93406e+33 3.30291e+12           0           0           0
       0.013 1.20011e+20 1.43494e+34 1.68156e+13 1.38465e+19 5.55909e+33 3.59202e+12           0           0           0
       0.014 1.25181e+20 1.61068e+34  1.8198e+13 1.45061e+19 6.20817e+33 3.88558e+12           0           0           0
       0.015 1.29222e+20 1.81235e+34 1.95624e+13  1.5158e+19 6.88146e+33 4.18368e+12           0           0           0
       0.016   1.342e+20 1.99307e+34 2.09169e+13 1.57859e+19 7.57813e+33 4.48333e+12           0           0           0
       0.017  1.3977e+20 2.17843e+34 2.23007e+13 1.63473e+19 8.32466e+33 4.78189e+12           0           0           0
       0.018 1.45482e+20 2.35655e+34 2.37035e+13 1.68661e+19 9.10964e+33 5.08086e+12           0           0           0
       0.019 1.49963e+20 2.58195e+34  2.5123e+13 1.74037e+19 9.88833e+33 5.37868e+12           0           0           0
        0.02 1.53918e+20 2.80354e+34 2.65313e+13 1.79562e+19  1.0677e+34 5.67758e+12           0           0           0
       0.021 1.58776e+20 3.01254e+34 2.79373e+13  1.8504e+19 1.14866e+34 5.97906e+12           0           0           0
       0.022 1.63993e+20 3.22471e+34 2.93635e+13 1.90589e+19 1.23105e+34 6.28293e+12           0           0           0
       0.023 1.69394e+20 3.43958e+34 3.08089e+13 1.96421e+19 1.31316e+34 6.58818e+12           0           0           0
       0.024  1.7392e+20 3.66934e+34 3.22785e+13 2.02291e+19 1.39599e+34 6.89506e+12           0           0           0
       0.025 1.77796e+20  3.9394e+34 3.37407e+13 2.07651e+19 1.48432e+34 7.20331e+12           0           0           0
       0.026 1.82301e+20 4.18224e+34 3.52072e+13 2.12558e+19 1.57745e+34 7.51246e+12           0           0           0
       0.027 1.87249e+20 4.42141e+34 3.66808e+13 2.17485e+19 1.67046e+34 7.82139e+12           0           0           0
       0.028 1.92385e+20 4.66376e+34  3.8174e+13 2.22529e+19  1.7638e+34 8.13089e+12           0           0           0
       0.029 1.97561e+20 4.91075e+34  3.9685e+13 2.27632e+19 1.85844e+34 8.44211e+12           0           0           0
        0.03 2.01859e+20 5.18921e+34 4.12159e+13  2.3283e+19 1.95349e+34 8.75463e+12           0           0           0
       0.031 2.05728e+20 5.48919e+34 4.27453e+13 2.38158e+19 2.04931e+34 9.06895e+12           0           0           0
       0.032 2.10291e+20 5.76262e+34 4.42826e+13  2.4367e+19 2.14471e+34 9.38437e+12           0           0           0
       0.033 2.15216e+20 6.03399e+34 4.58307e+13 2.49309e+19 2.24062e+34 9.70189e+12           0           0           0
       0.034  2.2029e+20 6.30866e+34 4.73962e+13 2.54816e+19 2.33853e+34 1.00217e+13           0           0           0
       0.035 2.25423e+20 6.58719e+34 4.89789e+13 2.59907e+19 2.44193e+34 1.03431e+13           0           0           0
       0.036 2.30114e+20  6.8838e+34  5.0581e+13 2.64726e+19 2.54933e+34 1.06656e+13           0           0           0
       0.037 2.34283e+20 7.21459e+34  5.2191e+13  2.6965e+19 2.65585e+34 1.09883e+13           0           0           0
       0.038 2.38624e+20 7.53446e+34 5.38075e+13 2.74773e+19  2.7615e+34 1.13116e+13           0           0           0
